"","GSM971958_JS_04_U133_2..CEL.gz","GSM971959_JS_05_U133_2.CEL.gz","GSM971961_JS_09_U133_2.CEL.gz","GSM971962_JS_100_U133_2.CEL.gz","GSM971967_JS_25_U133_2.CEL.gz","GSM971968_JS_30_U133_2.CEL.gz","GSM971970_JS_34_U133_2.CEL.gz","GSM971974_JS_38bis_U133_2.CEL.gz","GSM971985_JS_60bis_U133_2.CEL.gz","GSM971989_JS_65_U133_2.CEL.gz","GSM971990_JS_66_U133_2.CEL.gz","GSM971993_JS_71_U133_2.CEL.gz","GSM971996_JS_76_U133_2.CEL.gz","GSM972002_JS_83_U133_2.CEL.gz","GSM972005_JS_86_U133_2.CEL.gz","GSM972007_JS_88_U133_2.CEL.gz","GSM972008_JS_90_U133_2.CEL.gz","GSM972011_JS_94_U133_2.CEL.gz","GSM972012_JS_95_U133_2.CEL.gz","GSM972019_080705.02.CEL.gz","GSM972023_280605.01.CEL.gz","GSM972026_280605.07.CEL.gz","GSM972036_SOG_034165_U133_2.CEL.gz","GSM972037_SOG_0463_U133_2.CEL.gz","GSM972039_SOG_10228_U133_2.CEL.gz","GSM972042_SOG_10937_U133_2.CEL.gz","GSM972044_SOG_11196_U133_2.CEL.gz","GSM972045_SOG_11538_U133_2.CEL.gz","GSM972049_SOG_1415_U133_2.CEL.gz","GSM972050_SOG_1421b_U133_2.CEL.gz","GSM972051_SOG_14604_U133_2.CEL.gz","GSM972054_SOG_535_U133_2.CEL.gz","GSM972064_SOG_713_U133_2.CEL.gz","GSM972068_SOG_719_U133_2.CEL.gz","GSM972072_SOG_724_U133_2.CEL.gz","GSM972073_SOG_725_U133_2.CEL.gz","GSM972089_SOG_9184_U133_2.CEL.gz","GSM972091_SOG_9304_U133_2.CEL.gz","GSM972097_050805.04.CEL.gz","GSM972098_050805.06.CEL.gz","GSM972100_050805.08.CEL.gz","GSM972104_051206.14.CEL.gz","GSM972110_070123.01.CEL.gz","GSM972111_070123.03.CEL.gz","GSM972112_070123.11.CEL.gz","GSM972113_070123.15.CEL.gz","GSM972114_070123.16.CEL.gz","GSM972121_110706.23.CEL.gz","GSM972131_121206.18.CEL.gz","GSM972135_VB_005T_U133_2.CEL.gz","GSM972140_VB_012T_U133_2.CEL.gz","GSM972151_VB_055T_U133_2.CEL.gz","GSM972158_VB_078T_U133_2.CEL.gz","GSM972159_VB_080T_U133_2_2.CEL.gz","GSM972178_VB_170T_U133_2.CEL.gz","GSM972181_VB_193T_U133_2.CEL.gz","GSM972183_VB_201T_U133_2.CEL.gz","GSM972184_VB_204T_U133_2.CEL.gz","GSM972186_VB_229T_U133_2.CEL.gz","GSM972191_VB_235T_U133_2.CEL.gz","GSM972195_VB_243T_U133_2.CEL.gz","GSM972197_VB_248T_U133_2.CEL.gz","GSM972210_VB_282T_U133_2.CEL.gz","GSM972212_VB_292T_U133_2.CEL.gz","GSM972218_VB_306T_U133_2.CEL.gz","GSM972226_AD_10_U133_2.CEL.gz","GSM972227_AD_1178_U133_2.CEL.gz","GSM972228_AD_1183_U133_2.CEL.gz","GSM972231_AD_1261_U133_2.CEL.gz","GSM972232_AD_1294_U133_2.CEL.gz","GSM972234_AD_1311_U133_2.CEL.gz","GSM972239_AD_1376_U133_2.CEL.gz","GSM972240_AD_1384_U133_2.CEL.gz","GSM972259_AD_1516_U133_2.CEL.gz","GSM972262_AD_16_U133_2.CEL.gz","GSM972268_AD_416_U133_2.CEL.gz","GSM972269_AD_436_U133_2.CEL.gz","GSM972273_AD_498_U133_2.CEL.gz","GSM972275_AD_51_U133_2.CEL.gz","GSM972279_AD_57_U133_2.CEL.gz","GSM972291_AD_85_U133_2.CEL.gz","GSM972295_AD_885_U133_2.CEL.gz","GSM972296_AD_88_U133_2.CEL.gz","GSM972300_AD_950_U133_2.CEL.gz","GSM972304_MFL_188b_U133_2.CEL.gz","GSM972315_MFL_243b_U133_2.CEL.gz","GSM972325_MFL_414b_U133_2.CEL.gz","GSM972326_MFL_426b_U133_2.CEL.gz","GSM972345_MFL_694b_U133_2.CEL.gz","GSM972349_MFL_804b_U133_2.CEL.gz","GSM972350_MFL_036b_U133_2.CEL.gz","GSM972361_051206.06.CEL.gz","GSM972364_051206.10.CEL.gz","GSM972365_051206.11.CEL.gz","GSM972367_051206.13.CEL.gz","GSM972375_070123.08.CEL.gz","GSM972379_070123.13.CEL.gz","GSM972380_070123.14.CEL.gz","GSM972385_121206.08.CEL.gz","GSM972389_MFL_241_U133_2.CEL.gz","GSM972390_VB_156T_U133_2.CEL.gz","GSM972396_VB_337T_U133_2.CEL.gz","GSM972401_SOG_47_U133_2.CEL.gz","GSM972409_SOG_741_U133_2.CEL.gz","GSM972412_VB_067T_U133_2_2.CEL.gz","GSM972413_VB_074TBis_U133_2.CEL.gz","GSM972422_VB_199T_U133_2.CEL.gz","GSM972429_VB_253T_U133_2.CEL.gz","GSM972433_VB_265T_U133_2.CEL.gz","GSM972438_VB_275T_U133_2.CEL.gz","GSM972440_VB_295T_U133_2.CEL.gz","GSM972443_AD_12_U133_2.CEL.gz","GSM972444_AD_30_U133_2.CEL.gz","GSM972446_AD_64_U133_2.CEL.gz","GSM972453_MFL_160b_U133_2.CEL.gz","GSM972457_MFL_1689b_U133_2.CEL.gz","GSM972459_MFL_189b_U133_2.CEL.gz","GSM972463_MFL_327b_U133_2.CEL.gz","GSM972467_MFL_400b_U133_2.CEL.gz","GSM972472_MFL_440b_U133_2.CEL.gz","GSM972473_MFL_464b_U133_2.CEL.gz","GSM972475_MFL_507b_U133_2.CEL.gz","GSM972476_MFL_540b_U133_2.CEL.gz","GSM972477_MFL_566b_U133_2.CEL.gz","GSM972479_MFL_617b_U133_2.CEL.gz","GSM972480_MFL_627b_U133_2.CEL.gz","GSM972487_MFL_743b_U133_2.CEL.gz","GSM972488_MFL_774b_U133_2.CEL.gz","GSM972489_MFL_786b_U133_2.CEL.gz","GSM972496_MFL_043b_U133_2.CEL.gz","GSM972502_MFL_033_U133_2.CEL.gz","GSM972510_MFL_355_U133_2.CEL.gz","GSM972512_MFL_428_U133_2.CEL.gz","GSM972521_VB_335T_U133_2.CEL.gz"
"222853_at",7.304636,3.981777,4.619612,4.370535,6.442874,8.479606,3.485223,6.952974,7.220012,7.480711,7.280783,4.654775,5.660452,4.88434,7.697084,5.852828,4.001559,7.364704,6.712218,6.719536,4.542022,6.859421,4.435552,8.553727,6.325226,5.791307,5.874615,4.57598,7.692275,7.210502,5.649913,6.691906,8.060859,6.369816,6.603689,5.318322,7.103957,7.590054,6.580612,4.106751,5.780976,7.682641,6.063815,6.160427,7.032285,4.992944,5.182906,5.611408,6.765796,4.65353,7.24941,7.671673,4.557528,6.85134,5.903879,5.082988,4.636207,7.875205,6.044455,5.384922,3.826033,4.695928,5.293047,6.515124,5.794073,6.214626,7.582883,4.43755,5.423425,3.486576,6.494906,4.256901,7.36234,5.917283,5.849539,4.183726,7.107263,6.613068,4.892091,3.338672,4.37588,6.250329,4.816436,8.162492,6.213163,7.560802,4.400439,8.102119,7.856974,4.184548,5.5125,5.023492,5.60446,8.308166,6.830804,4.366215,6.268129,6.546227,4.637043,5.781092,4.138469,8.060001,6.756055,4.219716,6.691358,4.650291,5.760612,6.421796,7.591199,7.971299,7.42305,3.994299,4.522776,5.791305,5.688419,5.59975,7.876718,6.482689,4.252393,5.671891,7.597926,6.495611,5.514831,5.91815,7.257792,7.46212,4.614293,7.042813,5.161259,7.361745,5.759319,5.729299,7.528015,5.198489
"222877_at",6.764017,4.175702,6.266743,7.210566,3.585225,6.48901,3.697374,4.254668,3.712032,5.037275,4.50418,4.743209,7.007262,3.963424,3.504433,6.818373,7.49268,7.819764,3.972525,6.051625,4.629931,5.994856,4.505227,3.672361,8.25638,4.098056,3.596925,4.557006,3.701374,3.755908,7.728116,6.460811,5.577795,7.051303,5.563921,6.164465,8.291782,5.053324,6.722299,3.364049,4.052669,6.345302,3.900384,4.075426,5.983383,6.568569,4.516614,3.467571,6.477228,3.643084,6.297793,3.821473,6.175233,3.936368,4.032186,6.53475,3.656322,5.733927,7.271167,5.376741,4.002947,3.833441,5.847111,4.048226,3.322906,4.143216,3.994281,4.135886,5.99859,5.756213,7.052156,5.668161,7.29598,4.503286,7.392977,4.64689,3.751662,4.067468,8.118465,6.071247,5.10189,4.249227,3.682966,4.614771,4.226972,4.812799,4.872851,3.48196,6.819048,7.007382,5.078515,6.375923,3.392056,5.768995,6.221054,6.061962,3.806435,6.577752,6.612422,4.998045,4.344804,4.167869,6.023371,6.95128,4.227816,7.07164,6.336005,3.667429,7.637964,6.965135,5.779784,4.106069,7.241021,4.849026,4.491351,4.284447,5.019651,4.139824,8.907551,4.725564,5.71995,4.014331,7.213735,4.547685,8.244288,4.158906,3.9838,4.333055,3.997268,3.249482,5.033517,4.59714,4.848854,6.381572
"222880_at",4.859415,3.193247,4.61175,5.274508,3.673817,4.289205,2.9587,3.144188,3.028165,2.939616,3.106609,3.353616,3.864939,3.47619,2.781946,5.417198,4.829393,4.077762,3.273013,4.249001,3.267823,3.891424,3.134561,3.004068,4.828208,2.927796,2.997518,3.119163,3.118058,3.128769,5.530594,4.284779,3.862673,4.215833,3.779413,4.273368,5.412202,2.850386,3.683696,3.186203,3.181388,5.23398,3.072378,3.27867,4.255856,4.360958,3.285777,3.285362,4.235814,3.459956,3.995147,3.283856,3.396184,3.078816,3.017319,4.332069,3.534084,4.120612,3.182796,3.324321,3.053084,2.781711,4.103598,3.027306,3.105165,3.256494,3.371534,3.230764,4.315606,3.695369,5.734753,3.805955,3.715575,3.615245,3.947763,3.475459,3.808566,3.330688,3.495481,4.615045,3.637772,3.63527,3.290119,3.277912,3.064153,3.17889,3.491856,3.186451,5.207335,4.98874,2.761156,5.20535,3.163901,4.455549,4.181502,4.049405,2.810529,4.073398,4.014347,3.256884,3.668159,3.425879,4.926691,4.202911,4.407174,4.979484,3.918478,3.267383,4.981748,5.456239,3.976137,3.216004,3.974368,3.645644,2.866669,3.484556,3.49206,3.287585,5.393624,3.745375,3.255143,3.053622,5.152546,3.393927,5.381826,3.193664,3.382194,3.126451,3.173697,2.984313,3.905483,3.721779,3.52044,3.562127
"222925_at",4.244059,6.493389,3.141494,3.988914,5.85743,3.066289,4.130987,3.16414,3.054086,3.084715,4.903353,5.802072,4.606318,3.091358,2.892034,3.025019,3.223906,4.10326,4.98825,3.382673,5.280282,3.256573,4.704672,3.574712,2.972669,4.903494,3.762785,3.446905,3.247886,3.013553,3.17794,5.094904,3.948807,3.477133,3.666886,5.04824,3.355071,7.101077,3.588116,2.899112,6.621476,3.311623,3.197213,4.27053,4.884228,3.424041,5.307672,3.346662,3.192828,5.053659,5.677605,3.797918,2.923713,5.38183,5.423075,3.455514,3.458369,3.51542,3.977933,4.88725,3.756944,3.20796,3.012032,3.605148,6.083401,3.551595,5.151889,4.903985,3.099659,4.783688,4.576209,5.864837,3.11757,5.008899,2.930711,2.838304,3.506471,3.868261,2.790391,4.784697,4.488908,3.171328,3.021003,3.211,5.666254,2.962934,5.333607,4.66329,3.07004,4.52873,4.233166,3.557367,3.72226,3.920214,3.970308,3.560855,4.000171,4.040446,4.219773,6.05999,3.733252,3.822768,3.282169,3.294818,3.266791,2.817747,3.8497,4.526431,3.545415,4.246502,3.287861,2.732623,4.765533,5.757292,3.747815,2.998761,5.806682,4.771334,2.852238,2.919987,6.653195,3.379584,4.014986,3.424166,2.76734,5.744853,3.138282,3.321771,5.000195,3.398951,4.404578,3.099868,3.164577,3.406522
"222938_x_at",8.990594,5.625949,8.272245,5.639014,5.609379,6.036204,5.29091,5.530923,5.899221,5.58196,7.397284,6.584783,5.803247,5.458476,5.955633,5.54959,5.717759,4.961522,9.100691,5.649228,7.886743,5.3062,5.734632,7.230558,5.445897,7.475331,5.733555,8.138379,5.489219,7.481439,6.840307,7.546847,8.128585,8.134576,5.150418,5.814875,5.510716,8.208153,5.809233,5.067729,5.603784,6.328702,6.555951,8.584563,4.661888,6.381976,8.430577,4.832639,5.375293,5.216076,7.975663,8.626038,5.160553,8.640421,7.668874,5.441297,6.045294,5.846669,5.853613,5.888888,5.715816,5.983107,5.726755,5.197933,6.354969,5.062749,6.658006,7.681068,7.156136,4.498917,7.150684,8.303034,4.485018,6.264723,4.369048,5.32939,7.093401,7.69197,5.219702,5.721679,5.140482,7.815554,7.219206,4.49843,7.104338,8.460149,6.635483,6.615457,8.481336,4.819828,6.644185,5.14824,5.261264,5.397455,7.912439,5.772515,6.716582,5.068558,6.192618,5.658104,5.949104,7.445927,6.619293,5.769173,6.690135,7.209436,6.354277,7.98838,6.364726,5.487759,5.159103,5.568362,4.659943,5.489408,6.068258,5.193918,8.422281,7.820179,5.046858,5.1129,7.344887,5.149792,5.542579,6.546133,4.534206,8.428427,6.379361,6.194721,7.013336,8.064176,6.224095,5.81249,7.554693,5.197607
"223121_s_at",9.801034,4.832965,11.21616,9.191254,4.447677,8.572659,5.276178,7.815423,5.00149,4.438423,4.386602,6.634147,10.20062,4.763606,4.711934,9.393463,10.05386,11.9616,4.136368,8.063099,5.96494,8.351658,4.716875,4.938153,8.181922,4.487632,4.44844,4.789351,4.214136,4.89993,9.458983,8.236371,9.569399,11.01377,10.22913,9.246236,10.30516,4.134478,8.100739,4.552168,4.909898,9.802424,5.665739,5.454516,10.54804,10.56885,7.355489,4.047381,10.15726,3.904795,9.954902,4.134525,9.364879,6.105741,6.413155,10.0489,3.877797,8.207072,9.936887,6.416086,4.73713,5.003549,7.674538,3.689078,3.638224,5.110825,5.195611,5.2278,8.863436,9.70964,10.815,6.95981,8.47464,6.217821,12.73164,5.343099,5.183074,5.203062,9.115442,9.82941,7.126831,5.449898,4.872341,5.458598,5.145556,4.807008,6.114453,5.932865,9.30798,11.03234,3.892457,9.70119,4.632865,9.107072,10.29197,8.375156,3.873964,9.306832,8.818123,6.341127,5.188868,5.251933,9.622568,10.76396,8.020366,11.00325,10.743,4.141784,10.22091,9.559244,8.873612,5.496915,9.58612,5.247057,4.845942,5.906112,4.857368,5.385617,9.905897,7.341258,6.115471,5.862471,10.96018,5.913508,13.74626,4.787717,5.299538,5.284765,7.61661,4.28731,6.830566,6.415172,6.287628,9.36602
"223122_s_at",11.20113,3.535036,12.06541,10.2855,4.286539,10.0719,5.587148,9.385985,5.104063,4.528868,4.032357,7.477943,11.147,5.138447,4.863058,10.63022,10.61771,13.10025,3.299008,9.143676,6.369741,8.67685,5.409417,4.05996,9.621659,3.421946,3.937167,5.294042,3.654683,5.966912,10.76407,9.614589,10.77788,11.69898,11.08121,10.36497,11.23129,4.484045,9.931553,3.793463,4.306204,10.97259,6.670105,5.825561,11.17297,11.364,8.227749,3.16997,11.18621,3.869626,11.19185,2.613973,10.46421,7.549915,7.209255,10.55224,3.161477,9.398877,10.74829,7.988587,4.498638,5.843215,8.475073,3.528009,3.177513,4.985994,4.606013,4.952628,10.67458,11.52249,12.20006,8.154895,10.46523,6.630945,14.06924,4.829378,4.763832,4.659819,9.649844,11.02347,8.743754,5.583785,3.894719,4.909629,5.115169,4.378637,7.198417,4.988672,10.57216,12.79838,3.177929,10.71636,5.218302,10.25341,11.25901,9.262792,3.55415,10.17909,10.08095,6.064906,5.514109,4.982447,10.24206,11.66148,9.32483,11.77019,11.25735,3.198408,11.1167,10.46318,9.799683,5.890216,10.95786,5.767014,4.550684,6.479323,5.092333,4.884876,11.7847,8.822627,7.867986,5.101436,12.53976,4.493259,14.40992,4.569593,5.145551,4.710707,9.537931,3.629877,7.059351,6.742824,6.928261,10.58714
"223235_s_at",8.696012,11.29017,8.255914,8.68446,5.052359,7.440794,8.031475,6.899711,6.734532,8.09058,5.595319,6.910875,8.198002,5.542581,3.487942,7.492418,5.337996,9.261746,5.052482,6.354637,8.141242,6.783649,6.948305,3.616648,8.681165,8.254425,3.487778,6.453349,5.080584,5.273497,8.481386,9.469517,8.133595,8.603334,7.35691,7.477547,8.086002,5.994316,7.731222,3.600211,6.671159,8.357663,5.638381,8.691531,7.606473,9.183159,8.830016,6.615672,7.506111,3.947025,8.776023,7.319764,6.867098,6.73808,5.268915,6.425057,3.334133,6.906021,8.064062,6.501118,9.992551,4.234335,9.890236,7.376333,6.834177,6.38533,4.695777,9.767757,7.190169,8.240506,8.321356,10.91895,5.02552,5.950257,9.891637,5.665434,4.918603,7.557371,6.569051,9.495219,9.34542,4.825617,10.78097,5.333118,3.964274,5.032685,7.332381,4.388224,7.523306,9.552929,4.63804,7.693995,6.008206,6.623827,7.859296,9.018854,5.076404,7.220352,7.926046,6.391146,6.49927,6.636472,7.315874,9.154662,7.895524,7.882883,7.381354,8.392149,7.956546,7.441105,7.25408,6.576194,7.509147,8.636812,8.805556,4.886353,9.541354,6.996547,8.229061,5.595131,6.617786,8.715708,6.508954,7.46284,8.963886,8.785654,4.591776,4.766494,8.606432,6.936734,6.4783,5.47382,6.755648,7.78307
"223343_at",7.84679,5.656095,9.166865,7.785196,5.91984,8.704292,4.70163,6.03296,6.459232,5.622894,7.361599,7.630647,8.08796,6.138285,3.574247,7.827181,7.010689,8.038259,5.476315,7.465132,5.921645,7.336388,5.129482,4.950375,7.339206,5.729816,4.160382,4.4238,5.135766,5.828699,8.04179,7.12195,7.73321,7.971115,8.516605,7.511461,7.945615,4.801781,7.506942,5.819859,6.373024,8.002313,7.029531,6.755164,8.728059,7.571119,4.649762,6.525119,6.863282,4.929915,8.330811,6.050944,8.458957,5.846173,6.288509,6.275102,4.584127,8.353574,7.22713,5.715332,4.741268,4.743942,6.543459,5.928769,6.124204,5.590935,5.849935,6.756967,7.060557,7.722665,8.404738,7.918863,8.073299,6.783596,9.52851,6.250548,4.728014,5.829012,6.997056,7.509228,6.932934,3.135057,6.308979,6.826493,3.456529,6.187904,7.498878,5.400709,7.49865,8.673706,4.638922,9.203054,5.542302,7.026134,7.052794,6.652736,5.868793,7.352839,8.26245,7.16387,5.581437,5.327052,9.414629,8.281772,7.303197,9.044998,7.561176,5.291641,9.07535,8.10279,7.911876,5.466596,6.554842,5.516009,6.198158,5.998563,5.451701,6.203632,7.797621,5.706001,7.099781,6.669143,9.002058,4.73003,9.056668,6.491345,6.453,7.055871,6.338861,5.885068,4.346221,7.360055,6.517686,7.770929
"223374_s_at",5.19594,2.893638,4.680857,5.302199,3.261684,4.959204,4.224764,3.12819,3.214222,5.266834,4.79977,3.071953,4.676576,2.735471,2.688774,3.996317,3.721917,5.570923,3.450633,4.633862,3.192176,3.902361,2.824895,4.264702,4.684446,3.064178,5.708411,3.073358,2.710236,3.039072,5.244941,4.381033,3.624496,4.459167,5.525998,3.840301,5.151419,3.151826,3.928283,2.839748,3.256658,4.76282,2.936587,3.327279,5.546405,4.334587,4.200309,3.110494,3.892453,3.018191,4.16095,3.022526,3.998342,4.174098,3.133044,3.629437,3.399184,6.194917,3.89005,3.982314,3.147901,3.700987,3.300296,2.998823,3.649357,4.133851,3.684465,3.556142,3.790387,3.750759,4.323202,3.924903,4.425015,3.91862,4.628186,4.017464,3.453089,3.575209,6.755996,5.600065,3.408193,3.764716,2.918988,4.252169,2.835374,3.658584,2.962131,2.987063,4.684058,5.282513,3.301391,6.658657,3.025106,3.736278,4.054027,3.823531,3.393232,4.120557,3.523419,5.469108,3.800428,3.216023,5.061264,4.788491,3.532009,4.835984,3.844698,2.942874,4.550078,5.953898,4.811229,3.331363,5.77597,3.765015,3.679004,2.865675,4.535582,2.836436,4.9677,5.950687,3.307898,4.765686,3.731886,3.499111,6.114127,2.993597,3.461258,4.149574,3.716327,3.222597,3.160179,2.845702,4.531549,4.247688
"223395_at",7.552115,3.259321,7.283914,7.543114,6.189822,6.993002,3.142762,4.287965,6.385938,4.384797,5.86435,6.258643,7.078293,4.664389,3.905308,6.391764,5.769402,7.617455,4.95896,6.27173,4.762496,6.625263,5.097385,3.725863,8.268318,5.425539,3.953661,4.030948,3.688675,6.77968,8.388115,7.048505,6.786159,5.593259,7.154644,6.183828,9.095552,4.372029,6.295053,4.930071,3.951634,7.401515,4.913435,5.477872,4.965691,6.968915,4.549277,5.507706,6.838208,5.148568,6.869419,5.549907,6.091062,4.350593,6.517801,5.026624,4.129488,6.05259,8.371642,3.918877,3.60168,3.749514,5.33025,4.759155,5.310979,6.280026,4.831735,4.584497,6.498248,5.640287,7.863101,5.728411,6.405712,4.85272,6.408358,4.783604,4.114147,4.411698,7.578009,5.7626,4.927426,4.010841,7.015914,6.664806,3.654478,6.05126,4.222261,6.649268,7.042138,6.910931,4.382384,7.64445,4.770714,6.281978,5.317306,5.316821,5.460296,6.824822,6.920518,5.980817,4.930316,5.452879,7.370504,7.560092,6.85501,8.067537,5.078885,4.961128,7.960776,6.665845,5.819674,4.581785,5.515153,6.457124,5.049515,8.309942,3.695433,6.250471,8.750871,4.473017,5.844152,6.085358,6.696929,4.000306,5.590404,4.014751,4.983914,6.202117,5.05821,5.983229,4.329076,7.594584,5.117269,7.111356
"223435_s_at",7.265738,3.541208,5.556653,4.155652,3.333998,7.024377,3.334952,3.412789,4.189619,3.652352,4.449418,3.968271,4.855161,3.73929,3.626129,4.112632,4.444981,6.302938,5.054259,5.540437,3.570745,4.888893,3.321265,4.088053,5.647093,4.545642,6.033608,3.343737,5.297423,3.446496,6.337186,3.845867,4.582504,4.731507,4.454391,4.513134,6.400582,6.34506,4.732103,3.072767,3.683473,5.691486,3.494306,4.58951,6.119153,3.922604,4.374842,3.387997,5.643301,3.400471,3.592578,5.213,4.400407,5.4687,3.502039,5.996141,3.910043,5.556232,6.027901,3.44644,4.024342,3.393888,4.29089,4.004485,3.590097,3.936489,4.203358,3.760868,4.01988,5.052556,4.282489,3.926144,4.467837,4.020449,6.208744,3.626167,4.528113,4.640112,5.373881,4.677007,3.889138,4.115982,3.320331,5.962522,3.232689,3.305689,3.388604,3.53311,5.592234,4.988783,3.315714,4.123427,3.455897,5.349662,4.663921,3.79702,3.38258,6.285658,5.247744,4.062214,4.004769,4.208898,5.270691,5.375952,4.389687,4.720683,5.138823,3.804437,5.417779,6.328004,4.351472,3.652008,5.990246,3.859372,3.24839,4.032826,5.090908,3.601603,5.319466,6.679057,6.916539,4.41742,5.216749,3.880293,6.743178,4.54717,3.45472,4.33496,4.305794,6.688793,4.429729,3.847236,4.791186,4.706442
"223447_at",7.561716,11.43903,2.271122,10.59102,12.88566,12.17884,11.2721,12.20333,12.61278,12.00017,10.37658,10.79477,9.349435,13.04067,13.55692,13.17351,5.323576,7.92964,10.18128,11.34915,11.98941,6.080096,11.43261,10.59904,4.003695,11.71379,13.22962,12.49971,13.11199,12.77238,4.512971,10.89574,5.410563,5.97846,11.54899,11.8073,10.99636,11.21749,10.65453,13.27902,10.46469,11.69524,11.88376,12.45247,11.7533,5.918717,12.38277,12.50218,5.635294,12.35504,11.97344,9.819134,9.193661,12.25532,12.54767,5.37995,12.99688,11.53636,11.50202,11.56823,9.504707,13.28879,5.03915,11.62766,12.61975,14.0666,13.66012,11.94646,5.079417,4.945498,7.7181,6.072203,11.19811,13.58679,12.15539,13.81471,10.28147,11.84166,5.655971,12.21871,8.447783,11.58566,12.1324,12.29066,8.617133,12.30141,10.24443,12.82177,6.029259,11.64588,12.75523,6.473947,14.98057,12.75893,7.288157,6.216908,10.11699,9.663218,6.751176,11.4032,12.43948,11.60055,9.067282,4.792088,10.95803,4.700943,7.412446,12.06221,4.428025,12.25506,8.82035,9.50064,8.503367,11.74916,9.742825,12.19091,11.62912,12.48929,6.407187,13.09168,10.3465,12.65335,1.753866,7.408923,11.16135,10.26116,11.99657,12.95802,11.22058,8.037511,11.62183,10.64616,9.534585,7.777908
"223475_at",6.358939,2.732736,5.533095,5.844633,3.02375,5.390953,3.364564,3.866819,2.693821,4.01488,2.55989,3.714762,6.167909,3.392515,2.519443,6.011997,4.029541,6.640211,2.865048,5.570059,2.885947,4.083803,3.641464,2.697067,6.35781,2.774866,3.007163,3.430534,2.840433,2.772694,6.299738,5.761387,3.199813,5.259389,5.112057,5.817461,6.3903,2.962424,5.682944,2.908404,2.699918,5.868273,2.75498,4.107557,4.05995,6.331968,3.112991,3.377946,5.588984,2.83673,3.870092,2.731957,4.541385,3.361998,2.712612,5.120539,3.211118,5.800361,5.223247,3.809456,2.904158,3.01565,4.760648,2.998312,2.506094,4.767569,3.287873,3.403804,5.398741,4.778822,6.339795,4.401576,3.688169,3.95406,6.635996,3.473922,3.584974,3.007428,4.927348,4.711359,4.691501,3.373127,3.062602,3.002938,2.718803,2.635535,3.161468,2.92552,5.86467,7.329161,2.513914,3.853524,5.88511,4.053146,5.227446,5.227818,2.575962,4.808768,4.427195,3.536818,3.661316,3.541743,4.583811,4.08826,3.614619,6.237823,5.480567,2.804885,5.787499,6.598846,4.474407,2.906835,6.2796,3.649281,3.182763,3.581747,4.303347,3.000911,6.462712,4.687553,3.258312,3.270664,6.138315,3.107901,5.31714,2.978318,3.449437,3.765452,4.201371,2.61164,3.463993,3.571514,4.792347,4.872713
"223503_at",4.379217,2.809355,3.647607,5.106932,5.895715,4.592166,3.259318,5.251129,2.7798,2.907477,3.148083,4.144119,4.639489,4.093079,4.339547,3.879068,4.130869,3.546092,3.267139,4.20321,3.115378,4.416336,3.147653,3.340091,4.032199,3.198641,4.741434,3.521911,3.565999,3.188532,4.08911,4.099975,5.092011,5.067078,4.149965,4.228684,4.272883,3.079642,3.782334,3.015449,3.193836,4.216249,3.248807,3.253868,6.337134,3.884809,3.054473,3.554503,4.982163,4.432153,4.114053,4.407064,3.78657,2.963459,3.187605,3.487834,6.343059,3.326153,4.114593,3.09623,3.284169,3.054938,4.576385,3.643848,3.687669,3.649396,3.376522,3.424188,4.292645,3.552714,4.349964,3.736469,3.556599,3.293016,4.015673,4.794258,6.054562,3.300619,4.217941,3.590794,3.645267,3.369237,3.368031,3.693609,3.537329,3.148806,3.698992,3.119496,3.219324,3.770606,2.824818,5.372428,5.962963,4.341418,3.127741,3.414143,3.388261,3.786445,4.195051,3.742694,3.420722,4.503602,3.935212,5.597089,3.388321,4.053066,4.845654,3.420675,4.262373,5.918411,3.244093,3.193889,6.47936,3.327571,3.863475,3.341928,4.404993,3.382857,3.95514,4.711843,3.528762,3.994121,3.872723,4.661246,7.218954,3.389699,3.834078,4.985084,3.31631,4.221556,3.746394,3.572037,3.999601,3.868673
"223509_at",6.952388,9.297634,6.305313,5.708431,7.247411,4.55977,8.506397,7.053374,8.087863,8.778688,6.512567,7.324825,7.331007,5.639512,6.542624,7.011552,4.943877,4.253415,10.45535,6.79405,8.544226,5.009729,4.794653,8.114416,4.391763,6.340013,6.699299,8.067868,5.368306,7.713889,5.815545,8.99378,4.730139,7.511736,8.364949,7.515345,7.291132,9.438088,4.868044,4.52532,8.755765,6.725362,8.27271,9.00253,7.897336,4.822234,9.459389,6.202873,8.245233,5.896032,9.274149,7.347312,6.721108,8.372971,7.939907,6.231073,7.641994,5.426882,6.621156,8.875438,8.712615,6.464431,4.426352,6.08603,8.048919,6.863348,8.340293,8.607263,8.205592,6.565169,5.973906,8.591451,7.352602,7.083003,4.577956,4.894107,5.156597,8.10739,3.624396,5.498443,4.729658,7.127261,6.798467,7.917748,9.317326,5.864834,8.778426,6.891248,8.257501,6.2281,8.828648,5.004783,6.763383,8.416007,6.669955,8.68727,6.135032,6.268713,4.714262,6.669561,5.512995,7.337623,7.378431,6.938912,4.44466,4.9798,7.013537,7.419877,7.554744,7.315512,6.874626,6.439318,8.44631,5.322875,8.883016,6.343124,7.282614,8.325913,5.433398,6.255563,9.452428,6.249407,5.20235,5.751424,3.898107,8.664034,6.670084,6.185775,9.177385,9.112207,5.055284,6.795849,8.853845,5.611758
