"PROBEID","t","p","padj","SYMBOL"
"210619_s_at",-8.06817076001546,3.86329678070739e-13,9.14174245944825e-13,"HYAL1"
"220234_at",-8.10382697055575,3.75088491167615e-13,8.88948111420461e-13,"CA8"
"227506_at",-8.12034947501701,3.72325865028062e-13,8.83768836213896e-13,"SLC16A9"
"214156_at",-8.21534462336411,1.88152067899786e-13,4.55072379075154e-13,"MYRIP"
"207601_at",-8.22123301965536,1.87234229772975e-13,4.54026273095534e-13,"SULT1B1"
"1554436_a_at",-8.27476247033855,2.4470400404212e-12,5.46922379837205e-12,"REG4"
"1568603_at",-8.37909782173576,1.2150235596671e-13,2.9668278626002e-13,"CADPS"
"1568634_a_at",-8.4330879155617,5.52015164727697e-14,1.37868714061681e-13,"LRRC66"
"238103_at",-8.52824030249359,4.45472278838341e-13,1.04925855215615e-12,"SMIM31"
"230244_at",-8.63969204218079,3.53056725351663e-14,8.90493981076435e-14,"SNORC"
"210377_at",-8.96426304294655,2.91684491392484e-15,8.03181576118512e-15,"ACSM3"
"214261_s_at",-8.96480487952986,3.18273818736121e-15,8.70137886580359e-15,"ADH6"
"232481_s_at",-9.04882847144017,2.03535701139529e-15,5.67601381502038e-15,"SLITRK6"
"204213_at",-9.04966826683689,3.08180496951979e-15,8.44050699165438e-15,"PIGR"
"221305_s_at",-9.16164463390438,1.42060014234836e-15,3.9907134274043e-15,"UGT1A1|UGT1A3|UGT1A5|UGT1A8|UGT1A9"
"231439_at",-9.25454789295173,9.84946888529677e-16,2.8028878928233e-15,"LRATD1"
"228241_at",-9.4254253700798,1.12442042782591e-13,2.7632225922977e-13,"AGR3"
"214142_at",-9.52062471156409,3.46976603775995e-16,1.02750711872543e-15,"ZG16"
"204895_x_at",-9.55015404611566,6.1981385263129e-16,1.80063568952278e-15,"MUC4"
"208063_s_at",-9.66801347743607,4.80541825293339e-17,1.5138056265928e-16,"CAPN9"
"217590_s_at",-9.83953499556216,2.15109496689691e-17,6.93331872488246e-17,"TRPA1"
"241031_at",-9.9932261092358,2.29422073272533e-17,7.36363090524629e-17,"C2CD4A"
"223970_at",-10.0072141201466,7.10445666201959e-18,2.36454851077217e-17,"RETNLB"
"220645_at",-10.0560203315634,5.53365204477467e-18,1.8660839825e-17,"NXPE4"
"1552834_at",-10.1816382274156,3.56518097212583e-18,1.22109442244399e-17,"B3GNT6"
"219727_at",-10.3382589171193,3.3530155177775e-18,1.15100151518326e-17,"DUOX2"
"219955_at",-10.4771595197575,4.59268106114607e-19,1.67813716100588e-18,"L1TD1"
"228004_at",-10.9668560772665,3.20153087932519e-20,1.2797764428843e-19,"LINC00261"
"238846_at",-11.004975546067,3.44431610591589e-19,1.27681548623662e-18,"TNFRSF11A"
"223597_at",-11.0977608049692,1.28476127758793e-20,5.28755246233097e-20,"ITLN1"
"240856_at",-11.1155496412576,1.61012568217221e-20,6.55612345586612e-20,"FFAR4"
"1559538_at",-11.3707035693559,4.70334104474943e-21,1.99468563421368e-20,"GAU1"
"221874_at",-11.4957579811477,5.08963531649198e-21,2.14662029464166e-20,"KIAA1324"
"227226_at",-12.0694355445455,1.89878808976047e-22,8.8360017186118e-22,"MRAP2"
"207214_at",-12.2122467093841,7.67065158413572e-22,3.43385016821982e-21,"SPINK4"
"230615_at",-12.292619764974,5.88602422082973e-23,2.89758941546312e-22,"DUOXA2"
"1553828_at",-12.5186017055264,8.61718481495261e-24,4.47217286498049e-23,"NXPE1"
"242601_at",-12.5863443757738,5.03317932898199e-24,2.67562415023313e-23,"HEPACAM2"
"238750_at",-12.7252878640803,1.08605591216437e-24,6.11305735854284e-24,"CCL28"
"220622_at",-13.1346067365202,1.469233470189e-25,8.99758577143741e-25,"LRRC31"
"210107_at",-13.2744461407883,2.9029608858388e-25,1.70284793724874e-24,"CLCA1"
"204673_at",-13.4069664246303,1.76587962083503e-24,9.79551340397981e-24,"MUC2"
"227725_at",-13.4923395469676,2.82044436544213e-23,1.43458482508037e-22,"ST6GALNAC1"
"203240_at",-16.2191139075554,4.6907054739414e-29,3.98970560033571e-28,"FCGBP"
