"Probeset_ID","bio_t_stats","bio_pvalue","bio_adjustp"
"1053_at",-1.85790326352565,0.0656936199435029,0.0951949783296433
"117_at",4.29195706076348,3.89663420521135e-05,9.9145206323901e-05
"1405_i_at",7.0855014569975,9.22558161891822e-11,4.70007620716767e-10
"1438_at",-5.80698984819294,6.20782577201421e-08,2.27806346598193e-07
"1552256_a_at",-0.844027540194669,0.40042819856598,0.467108670876235
"1552257_a_at",-4.84898593085042,4.13004122290387e-06,1.20482842898407e-05
"1552263_at",0.292801358937321,0.770216685696069,0.81056734268286
"1552277_a_at",6.76299674289756,7.12939760940181e-10,3.28176604709419e-09
"1552281_at",-4.37769168552778,2.58149784011408e-05,6.72838126125867e-05
"1552283_s_at",-1.50348017954134,0.135348907321381,0.18149510200951
"1552287_s_at",0.617288603666407,0.538293527692368,0.600954288924717
"1552288_at",4.0141037558464,0.00014869537271248,0.000347808120667441
"1552289_a_at",5.4406682798917,8.92885968702724e-07,2.85443735366766e-06
"1552299_at",-5.95796154057221,2.18990197659103e-08,8.43541973496615e-08
"1552306_at",-3.64175229807709,0.000397217087486433,0.000871169932504541
"1552309_a_at",17.9350937694473,3.74608493926623e-32,2.45123566405657e-30
"1552310_at",-0.158884124981253,0.874014470998528,0.89852279855785
"1552312_a_at",0.643875316614755,0.520912729866825,0.58386199875504
"1552316_a_at",12.5229232711006,7.92233039357524e-22,1.39454596757735e-20
"1552318_at",8.54204930594951,5.89115160633633e-13,3.79875173018976e-12
"1552329_at",0.669834489746795,0.504233455617684,0.567917236525458
"1552330_at",2.07016390501161,0.0409092200815623,0.0620884894328506
"1552344_s_at",-0.878273337165426,0.381538806840959,0.448250289128
"1552347_at",2.31826343973575,0.0220236961158547,0.0354214205422811
"1552348_at",0.454699302737176,0.650562318980604,0.704095155241048
"1552349_a_at",0.732364840094965,0.466033607231948,0.530907895464118
"1552364_s_at",-4.231828781397,4.37027723726307e-05,0.000110543564500857
"1552365_at",-4.43068882840566,2.06442315461609e-05,5.46705503445804e-05
"1552367_a_at",-4.98345474906815,1.97702308014018e-06,5.99993618920036e-06
"1552370_at",-6.60074833374262,9.51905191166344e-10,4.32147122500224e-09
"1552378_s_at",-1.15326641070504,0.251369201883498,0.312358460161
"1552398_a_at",5.57076450749767,2.70639867816739e-07,9.20816820996486e-07
"1552417_a_at",-2.06505028312066,0.0408804187786749,0.0620508499970333
"1552426_a_at",1.17915940002597,0.240469056073339,0.300538466452229
"1552455_at",-4.12903593279792,6.68980463704785e-05,0.000165252453506432
"1552470_a_at",-3.1923359187169,0.00180406813824244,0.00353787160949213
"1552477_a_at",-3.4157575109847,0.000970352597302478,0.00199552155933786
"1552478_a_at",-4.7225360207837,6.77084461937587e-06,1.92030465174252e-05
"1552485_at",1.98689562900706,0.0495165475598209,0.0738013089435562
"1552486_s_at",0.539210448952126,0.590705471104209,0.649738310935816
"1552496_a_at",-2.44900328517264,0.0160548000521948,0.0265774807012635
"1552502_s_at",-7.70317589823953,5.6392499906693e-12,3.27051192428196e-11
"1552507_at",10.8513055373371,4.81913486458803e-17,5.08056719782673e-16
"1552508_at",11.2589026437105,1.4658707188009e-17,1.63544770555139e-16
"1552511_a_at",0.580254532103386,0.563015867474998,0.623883535034102
"1552516_a_at",-0.223779875996129,0.823308296908812,0.856472958589997
"1552519_at",-8.07432700405495,5.49462824691449e-13,3.55044561888125e-12
"1552532_a_at",-0.685639362311269,0.494261075428732,0.558754975779908
"1552575_a_at",1.23526465187466,0.219203070510991,0.277275792617002
"1552584_at",2.13922324111032,0.0345352782661289,0.0532643555794259
"1552610_a_at",0.53961970297293,0.59052063100991,0.649581071478343
"1552611_a_at",0.201809471157147,0.840431754321486,0.870635647696567
"1552612_at",-3.61440231418217,0.000441510993732239,0.000962732352474629
"1552613_s_at",-4.10353011409442,7.41337753430346e-05,0.000181880491697482
"1552619_a_at",-2.42032585587401,0.0170902614764895,0.028153935020881
"1552621_at",0.576909485866767,0.565016303251002,0.625703957915568
"1552622_s_at",-0.130511536327027,0.896370025004003,0.917907037548144
"1552625_a_at",-1.97627498383471,0.050243458995212,0.0747769253452733
"1552626_a_at",3.10982036608424,0.00232421768537114,0.00446410265989268
"1552627_a_at",-2.65553145830112,0.00897538115524652,0.0155450313776595
"1552641_s_at",-2.55227210199802,0.0119313350007724,0.020188886327548
"1552648_a_at",-2.36142108808338,0.0200131011317413,0.032457976610651
"1552660_a_at",-2.63373581313451,0.0095517307064989,0.016460522257627
"1552664_at",3.3089549606471,0.00121732361480777,0.00245906664301666
"1552670_a_at",4.99341985105438,2.22655144363776e-06,6.69822692297465e-06
"1552695_a_at",-4.69375347215879,7.63801027266155e-06,2.14856273006413e-05
"1552701_a_at",-2.08574866735281,0.0389928824663006,0.0594359761438362
"1552703_s_at",-4.17822909942451,5.37520114134933e-05,0.000134362700354683
"1552716_at",-4.8769201371797,3.08640801150949e-06,9.13086902756374e-06
"1552735_at",4.31652204772641,3.57193183865856e-05,9.12277980136971e-05
"1552737_s_at",-3.22148927804042,0.00162592414673357,0.00321576733421046
"1552742_at",-3.56466389648341,0.000508407905470171,0.00109795151065749
"1552766_at",0.999671348509929,0.319406277377374,0.384774572746232
"1552767_a_at",2.35313788759316,0.0201617391249217,0.0326819536269767
"1552789_at",1.36370746524694,0.17499297650703,0.227647938903701
"1552790_a_at",1.36696870986356,0.173959116997063,0.226473589983796
"1552797_s_at",-3.48386737588637,0.000693322828764715,0.00146127350210427
"1552798_a_at",2.19847906621038,0.0298003712746707,0.0465683351196688
"1552806_a_at",1.66309731025853,0.0998836371710815,0.138587764628177
"1552807_a_at",7.92650647335421,5.2481739689387e-12,3.05169410987257e-11
"1552833_at",-8.30767723115009,1.29063627401257e-13,8.99963459414881e-13
"1552834_at",-10.1816382274156,3.56518097212583e-18,4.24645364944143e-17
"1552845_at",1.48610377841659,0.140184536163527,0.187105756676477
"1552848_a_at",4.44996507399623,2.44357873928915e-05,6.39039107738553e-05
"1552867_at",2.45037839775152,0.0160132578125451,0.0265172025794927
"1552870_s_at",-6.22629548548703,6.71525813897788e-09,2.75576139770492e-08
"1552880_at",-3.42883200046381,0.000822315338008157,0.00171473258865544
"1552921_a_at",-3.5299399506422,0.000582870886573086,0.00124643708066401
"1552930_at",-5.85800869899573,5.14678693798668e-08,1.90447081446665e-07
"1552977_a_at",2.22199487964092,0.0279866119677384,0.0439955781445198
"1552978_a_at",-1.18724316104513,0.237488147629439,0.297253122957008
"1553031_at",-0.426738565224264,0.670386966593224,0.722421032445815
"1553033_at",-5.12568249921363,1.03537572924948e-06,3.27953570449365e-06
"1553043_a_at",9.43822956853035,2.12557173638212e-15,1.83129813821189e-14
"1553055_a_at",2.75561838962204,0.00676937344226388,0.0120017655587777
"1553099_at",-0.680855232816407,0.497211936345538,0.56155871450343
"1553101_a_at",1.49632372290959,0.137123314448938,0.183557044494962
"1553102_a_at",7.82435149070718,2.21754410864896e-11,1.20369877623129e-10
"1553105_s_at",-6.0908496597227,2.21041421940888e-08,8.51231778360886e-08
"1553106_at",-0.229894833936479,0.818605346487554,0.852352068841748
"1553111_a_at",1.6981974560635,0.0920856779298926,0.128793713324024
"1553112_s_at",1.60491234337411,0.111507618993149,0.152748004182117
"1553113_s_at",2.01812797285127,0.0459767152272513,0.0689361790335698
"1553114_a_at",-3.15382305090741,0.00208580627607241,0.00404283011240232
"1553115_at",-0.572520734601118,0.568212892397036,0.628564486432216
"1553132_a_at",-10.3388981282313,1.47246859203949e-17,1.64162781634424e-16
"1553133_at",2.68745258448062,0.00829938241721667,0.0144695697050249
"1553145_at",0.205398696077189,0.837589255096473,0.868154937042916
"1553148_a_at",-2.69630168603318,0.00798311142737474,0.0139605426269427
"1553150_at",-2.40862859194906,0.0174274160937602,0.0286708075153172
"1553167_a_at",-2.66237178674493,0.0087862806218535,0.0152464630058973
"1553185_at",-0.132272338321471,0.895003737151145,0.917060981548725
"1553186_x_at",0.147313108333853,0.883146788444822,0.906649039798908
"1553218_a_at",7.03093341807703,1.11096220635212e-10,5.60650891510209e-10
"1553219_a_at",-3.31806935482888,0.00119159223923139,0.00241148537726744
"1553220_at",-3.58004386284421,0.000505760333144904,0.00109299487826243
"1553227_s_at",-3.55835440941614,0.000539971471288187,0.0011619089186537
"1553243_at",5.59629095806756,3.32088187621941e-07,1.11981378857166e-06
"1553274_a_at",0.743134007739232,0.458872088979516,0.524135549524514
"1553275_s_at",7.39975511546102,2.93201715022553e-10,1.4059901659152e-09
"1553292_s_at",0.981919432102919,0.328276699582663,0.393850770317805
"1553296_at",-3.79509548018785,0.000225829887008818,0.000514193200371861
"1553297_a_at",6.86401542410368,7.86724338638811e-10,3.60849547493645e-09
